layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
9,6,114,128,5.2151594365799,2.0,11.333333333333334,2.8970548715407616,3.090909090909091,8.5,5.409090909090909,9.333333333333334,3.090909090909091,37
9,7,115,128,7.657416801948054,6.181818181818182,17.0,2.245750022647911,6.181818181818182,9.714285714285715,3.5324675324675336,10.818181818181818,6.181818181818182,79
9,8,116,128,6.237012987012989,6.181818181818182,9.714285714285715,0.43809518462433167,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,126
9,9,117,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
9,10,118,128,6.196306818181819,6.181818181818182,6.8,0.09352374557603137,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,125
9,11,119,128,6.043417985324808,2.0,22.666666666666668,5.6636952757455665,3.090909090909091,8.5,5.409090909090909,20.666666666666668,3.090909090909091,74
10,0,120,128,7.8667122351332885,3.090909090909091,13.6,3.0781770569416484,6.181818181818182,9.714285714285715,3.5324675324675336,10.509090909090908,6.181818181818182,76
10,1,121,128,4.5308392294043855,2.0,22.666666666666668,3.529933796088914,2.9565217391304346,5.230769230769231,2.2742474916387962,20.666666666666668,3.090909090909091,36
10,2,122,128,4.9838169193952195,2.0,17.0,3.157106089485419,2.9565217391304346,6.181818181818182,3.225296442687747,15.0,2.9565217391304346,34
10,3,123,128,6.360511363636364,6.181818181818182,6.8,0.28023851056689564,6.181818181818182,6.8,0.6181818181818182,0.6181818181818182,6.181818181818182,91
10,4,124,128,3.6778393361499147,2.0,9.714285714285715,2.080271190414369,2.9565217391304346,3.238095238095238,0.28157349896480355,7.714285714285715,3.090909090909091,39
10,5,125,128,3.7445209869553464,2.0,11.333333333333334,2.070281448653476,2.9565217391304346,3.4,0.4434782608695653,9.333333333333334,3.090909090909091,46
10,6,126,128,8.78109954053622,2.6153846153846154,22.666666666666668,6.157243586539452,6.181818181818182,7.225,1.043181818181818,20.05128205128205,6.181818181818182,64
10,7,127,128,12.975751252823265,2.9565217391304346,22.666666666666668,6.814192182455024,9.714285714285715,22.666666666666668,12.952380952380953,19.710144927536234,9.714285714285715,65
10,8,128,128,6.452060905103669,3.090909090909091,22.666666666666668,1.776119986206616,6.181818181818182,6.181818181818182,0.0,19.575757575757578,6.181818181818182,103
10,9,129,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
10,10,130,128,6.045170449796552,2.0,11.333333333333334,3.4258562656843923,3.0573122529644268,9.714285714285715,6.6569734613212885,9.333333333333334,9.714285714285715,49
