layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
21,3,255,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
21,4,256,150,9.37475369075369,2.0606060606060606,9.714285714285715,1.1543750202011165,9.714285714285715,9.714285714285715,0.0,7.653679653679655,9.714285714285715,136
21,5,257,150,6.205367965367964,6.181818181818182,9.714285714285715,0.2874617426389237,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,149
21,6,258,150,8.724232222785702,2.193548387096774,17.0,2.1105598084581025,8.5,9.714285714285715,1.2142857142857153,14.806451612903226,9.714285714285715,101
21,7,259,150,6.128671717171716,2.125,6.181818181818182,0.45725633322576725,6.181818181818182,6.181818181818182,0.0,4.056818181818182,6.181818181818182,148
21,8,260,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
21,9,261,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
21,10,262,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
21,11,263,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
22,0,264,150,7.947982403180343,2.0606060606060606,22.666666666666668,5.173394124282231,5.339743589743589,9.410714285714286,4.070970695970697,20.60606060606061,6.181818181818182,29
22,1,265,150,15.328290495700873,2.0,22.666666666666668,7.889165758604084,8.5,22.666666666666668,14.166666666666668,20.666666666666668,22.666666666666668,78
22,2,266,150,7.8526998556998535,3.090909090909091,17.0,2.333618916321544,6.181818181818182,9.714285714285715,3.5324675324675336,13.90909090909091,9.714285714285715,78
22,3,267,150,8.408836006903512,2.0,22.666666666666668,4.956910475150993,4.857142857142858,9.714285714285715,4.857142857142858,20.666666666666668,9.714285714285715,31
22,4,268,150,9.191473285973286,2.125,22.666666666666668,1.8695323089353402,8.5,9.714285714285715,1.2142857142857153,20.541666666666668,9.714285714285715,104
22,5,269,150,7.844707240424632,2.125,11.333333333333334,2.404500952596325,6.8,9.714285714285715,2.9142857142857155,9.208333333333334,9.714285714285715,69
22,6,270,150,8.319770361060682,2.0,22.666666666666668,4.062696423233721,6.181818181818182,9.714285714285715,3.5324675324675336,20.666666666666668,9.714285714285715,40
22,7,271,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
22,8,272,150,9.014492342782665,2.0606060606060606,13.6,2.2553732419493464,9.714285714285715,9.714285714285715,0.0,11.539393939393939,9.714285714285715,121
22,9,273,150,6.672806251549959,2.0,11.333333333333334,2.8628118480126994,3.7777777777777777,9.714285714285715,5.936507936507938,9.333333333333334,9.714285714285715,59
22,10,274,150,6.680238615028936,2.125,22.666666666666668,1.9774747404317041,6.181818181818182,6.8,0.6181818181818182,20.541666666666668,6.181818181818182,61
22,11,275,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
23,0,276,150,10.328872876636034,2.125,17.0,3.811983054311781,6.181818181818182,13.6,7.418181818181818,14.875,13.6,80
23,1,277,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
23,2,278,150,3.2539205615567686,2.0,8.5,0.8987718532151692,2.9565217391304346,3.238095238095238,0.28157349896480355,6.5,2.9565217391304346,47
23,3,279,150,6.201144560934883,2.125,13.6,2.525739866659778,3.090909090909091,7.555555555555555,4.4646464646464645,11.475,6.181818181818182,51
23,4,280,150,5.58378560847859,2.0,11.333333333333334,2.1774832042316277,3.1277056277056277,6.8,3.672294372294372,9.333333333333334,6.181818181818182,50
23,5,281,150,7.384387908387907,2.0,11.333333333333334,2.4776552896647273,6.181818181818182,9.714285714285715,3.5324675324675336,9.333333333333334,9.714285714285715,63
23,6,282,150,8.774621777675257,2.0606060606060606,22.666666666666668,3.5831790050682155,8.5,9.714285714285715,1.2142857142857153,20.60606060606061,9.714285714285715,94
23,7,283,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
23,8,284,150,4.762123617739068,2.0,34.0,4.055314195598206,3.090909090909091,6.181818181818182,3.090909090909091,32.0,3.090909090909091,52
23,9,285,150,7.329517670735061,2.0606060606060606,22.666666666666668,2.641049834394237,6.181818181818182,9.714285714285715,3.5324675324675336,20.60606060606061,6.181818181818182,46
23,10,286,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
23,11,287,150,8.0411235986236,2.125,9.714285714285715,2.3461272534791293,6.181818181818182,9.714285714285715,3.5324675324675336,7.589285714285715,9.714285714285715,90
24,0,288,150,9.403040163540163,2.125,11.333333333333334,1.2949665272532966,9.714285714285715,9.714285714285715,0.0,9.208333333333334,9.714285714285715,136
24,1,289,150,9.168997302214693,2.9565217391304346,13.6,2.6656548121308603,9.714285714285715,9.714285714285715,0.0,10.643478260869564,9.714285714285715,99
24,2,290,150,6.181818181818181,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,150
24,3,291,150,6.176360028860028,2.125,9.714285714285715,1.0639217137234047,6.181818181818182,6.181818181818182,0.0,7.589285714285715,6.181818181818182,135
24,4,292,150,5.845169745459219,2.125,9.714285714285715,1.8357954751658883,5.230769230769231,6.181818181818182,0.9510489510489508,7.589285714285715,6.181818181818182,82
24,5,293,150,6.252111832611832,2.125,9.714285714285715,0.8686226384322228,6.181818181818182,6.181818181818182,0.0,7.589285714285715,6.181818181818182,138
24,6,294,150,6.114505050505049,2.2666666666666666,6.8,0.549063770224447,6.181818181818182,6.181818181818182,0.0,4.533333333333333,6.181818181818182,141
