layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
10,7,127,128,12.536535715756166,2.125,22.666666666666668,6.187816321950844,9.714285714285715,22.666666666666668,12.952380952380953,20.541666666666668,9.714285714285715,78
10,8,128,128,6.2230609668109675,3.090909090909091,9.714285714285715,0.7743865524962842,6.181818181818182,6.181818181818182,0.0,6.6233766233766245,6.181818181818182,100
10,9,129,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
10,10,130,128,6.120685676406055,2.0,11.333333333333334,3.41201983351085,3.0573122529644268,9.714285714285715,6.6569734613212885,9.333333333333334,9.714285714285715,52
10,11,131,128,7.942446225649354,2.125,9.714285714285715,2.2357525404732765,6.181818181818182,9.714285714285715,3.5324675324675336,7.589285714285715,9.714285714285715,72
11,0,132,128,3.565926590641354,2.0,13.6,1.8161350125343174,2.9565217391304346,3.238095238095238,0.28157349896480355,11.6,3.090909090909091,58
11,1,133,128,4.632566466966598,2.0,13.6,2.930461123055634,2.925724637681159,5.795454545454546,2.8697299077733867,11.6,3.090909090909091,32
11,2,134,128,7.223088304924245,2.125,9.714285714285715,1.6279648169905307,6.181818181818182,9.714285714285715,3.5324675324675336,7.589285714285715,6.181818181818182,79
11,3,135,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
11,4,136,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
11,5,137,128,7.120973124098126,3.090909090909091,22.666666666666668,2.7710049724375527,6.181818181818182,6.181818181818182,0.0,19.575757575757578,6.181818181818182,99
11,6,138,128,5.358135875008463,2.0,13.6,2.8869357532197832,3.090909090909091,7.791666666666666,4.700757575757575,11.6,3.090909090909091,45
11,7,139,128,9.14871441841932,2.125,13.6,4.7702167040867725,3.090909090909091,13.6,10.509090909090908,11.475,13.6,62
11,8,140,128,6.685470779220781,3.090909090909091,9.714285714285715,1.3584364150555397,6.181818181818182,6.181818181818182,0.0,6.6233766233766245,6.181818181818182,106
11,9,141,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
11,10,142,128,8.569110082060153,2.125,9.714285714285715,2.322816442217147,9.714285714285715,9.714285714285715,0.0,7.589285714285715,9.714285714285715,100
11,11,143,128,5.922079403739695,2.0,22.666666666666668,3.249585023385822,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,3.090909090909091,49
12,0,144,128,6.1957031250000005,2.125,6.8,0.5520222082482962,6.181818181818182,6.181818181818182,0.0,4.675,6.181818181818182,110
12,1,145,128,5.133142571488629,2.125,9.714285714285715,3.0234842958244617,3.090909090909091,9.714285714285715,6.6233766233766245,7.589285714285715,3.090909090909091,64
12,2,146,128,6.150124289772728,2.125,6.181818181818182,0.35717202397387404,6.181818181818182,6.181818181818182,0.0,4.056818181818182,6.181818181818182,127
12,3,147,128,6.157670454545455,3.090909090909091,6.181818181818182,0.27213106588485636,6.181818181818182,6.181818181818182,0.0,3.090909090909091,6.181818181818182,127
12,4,148,128,4.422131382954198,2.0,22.666666666666668,3.7642328334264343,2.9565217391304346,3.5789473684210527,0.6224256292906181,20.666666666666668,3.090909090909091,37
12,5,149,128,7.62299129199605,2.125,13.6,2.9444594489855294,3.238095238095238,9.714285714285715,6.476190476190477,11.475,9.714285714285715,79
12,6,150,128,6.410416666666667,2.0606060606060606,13.6,1.3483382065099718,6.181818181818182,6.181818181818182,0.0,11.539393939393939,6.181818181818182,117
12,7,151,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,8,152,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
